Relative Path,Modality,Vocal Channel,Emotion,Intensity,Statement,Repetition,Actor,Gender
audio_song/Actor_16/03-02-04-02-02-01-16.wav,audio-only,song,sad,strong,Dogs are sitting by the door,1st,16,Female
audio_song/Actor_16/03-02-04-02-02-02-16.wav,audio-only,song,sad,strong,Dogs are sitting by the door,2nd,16,Female
audio_song/Actor_16/03-02-05-01-01-01-16.wav,audio-only,song,angry,normal,Kids are talking by the door,1st,16,Female
audio_song/Actor_16/03-02-05-01-01-02-16.wav,audio-only,song,angry,normal,Kids are talking by the door,2nd,16,Female
audio_song/Actor_16/03-02-05-01-02-01-16.wav,audio-only,song,angry,normal,Dogs are sitting by the door,1st,16,Female
audio_song/Actor_16/03-02-05-01-02-02-16.wav,audio-only,song,angry,normal,Dogs are sitting by the door,2nd,16,Female
audio_song/Actor_16/03-02-05-02-01-01-16.wav,audio-only,song,angry,strong,Kids are talking by the door,1st,16,Female
audio_song/Actor_16/03-02-05-02-01-02-16.wav,audio-only,song,angry,strong,Kids are talking by the door,2nd,16,Female
audio_song/Actor_16/03-02-05-02-02-01-16.wav,audio-only,song,angry,strong,Dogs are sitting by the door,1st,16,Female
audio_song/Actor_16/03-02-05-02-02-02-16.wav,audio-only,song,angry,strong,Dogs are sitting by the door,2nd,16,Female
audio_song/Actor_16/03-02-06-01-01-01-16.wav,audio-only,song,fearful,normal,Kids are talking by the door,1st,16,Female
audio_song/Actor_16/03-02-06-01-01-02-16.wav,audio-only,song,fearful,normal,Kids are talking by the door,2nd,16,Female
audio_song/Actor_16/03-02-06-01-02-01-16.wav,audio-only,song,fearful,normal,Dogs are sitting by the door,1st,16,Female
audio_song/Actor_16/03-02-06-01-02-02-16.wav,audio-only,song,fearful,normal,Dogs are sitting by the door,2nd,16,Female
audio_song/Actor_16/03-02-06-02-01-01-16.wav,audio-only,song,fearful,strong,Kids are talking by the door,1st,16,Female
audio_song/Actor_16/03-02-06-02-01-02-16.wav,audio-only,song,fearful,strong,Kids are talking by the door,2nd,16,Female
audio_song/Actor_16/03-02-06-02-02-01-16.wav,audio-only,song,fearful,strong,Dogs are sitting by the door,1st,16,Female
audio_song/Actor_16/03-02-06-02-02-02-16.wav,audio-only,song,fearful,strong,Dogs are sitting by the door,2nd,16,Female
audio_song/Actor_17/03-02-01-01-01-01-17.wav,audio-only,song,neutral,normal,Kids are talking by the door,1st,17,Male
audio_song/Actor_17/03-02-01-01-01-02-17.wav,audio-only,song,neutral,normal,Kids are talking by the door,2nd,17,Male
audio_song/Actor_17/03-02-01-01-02-01-17.wav,audio-only,song,neutral,normal,Dogs are sitting by the door,1st,17,Male
audio_song/Actor_17/03-02-01-01-02-02-17.wav,audio-only,song,neutral,normal,Dogs are sitting by the door,2nd,17,Male
audio_song/Actor_17/03-02-02-01-01-01-17.wav,audio-only,song,calm,normal,Kids are talking by the door,1st,17,Male
audio_song/Actor_17/03-02-02-01-01-02-17.wav,audio-only,song,calm,normal,Kids are talking by the door,2nd,17,Male
audio_song/Actor_17/03-02-02-01-02-01-17.wav,audio-only,song,calm,normal,Dogs are sitting by the door,1st,17,Male
audio_song/Actor_17/03-02-02-01-02-02-17.wav,audio-only,song,calm,normal,Dogs are sitting by the door,2nd,17,Male
audio_song/Actor_17/03-02-02-02-01-01-17.wav,audio-only,song,calm,strong,Kids are talking by the door,1st,17,Male
audio_song/Actor_17/03-02-02-02-01-02-17.wav,audio-only,song,calm,strong,Kids are talking by the door,2nd,17,Male
audio_song/Actor_17/03-02-02-02-02-01-17.wav,audio-only,song,calm,strong,Dogs are sitting by the door,1st,17,Male
audio_song/Actor_17/03-02-02-02-02-02-17.wav,audio-only,song,calm,strong,Dogs are sitting by the door,2nd,17,Male
audio_song/Actor_17/03-02-03-01-01-01-17.wav,audio-only,song,happy,normal,Kids are talking by the door,1st,17,Male
audio_song/Actor_17/03-02-03-01-01-02-17.wav,audio-only,song,happy,normal,Kids are talking by the door,2nd,17,Male
audio_song/Actor_17/03-02-03-01-02-01-17.wav,audio-only,song,happy,normal,Dogs are sitting by the door,1st,17,Male
audio_song/Actor_17/03-02-03-01-02-02-17.wav,audio-only,song,happy,normal,Dogs are sitting by the door,2nd,17,Male
audio_song/Actor_17/03-02-03-02-01-01-17.wav,audio-only,song,happy,strong,Kids are talking by the door,1st,17,Male
audio_song/Actor_17/03-02-03-02-01-02-17.wav,audio-only,song,happy,strong,Kids are talking by the door,2nd,17,Male
audio_song/Actor_17/03-02-03-02-02-01-17.wav,audio-only,song,happy,strong,Dogs are sitting by the door,1st,17,Male
audio_song/Actor_17/03-02-03-02-02-02-17.wav,audio-only,song,happy,strong,Dogs are sitting by the door,2nd,17,Male
audio_song/Actor_17/03-02-04-01-01-01-17.wav,audio-only,song,sad,normal,Kids are talking by the door,1st,17,Male
audio_song/Actor_17/03-02-04-01-01-02-17.wav,audio-only,song,sad,normal,Kids are talking by the door,2nd,17,Male
audio_song/Actor_17/03-02-04-01-02-01-17.wav,audio-only,song,sad,normal,Dogs are sitting by the door,1st,17,Male
audio_song/Actor_17/03-02-04-01-02-02-17.wav,audio-only,song,sad,normal,Dogs are sitting by the door,2nd,17,Male
audio_song/Actor_17/03-02-04-02-01-01-17.wav,audio-only,song,sad,strong,Kids are talking by the door,1st,17,Male
audio_song/Actor_17/03-02-04-02-01-02-17.wav,audio-only,song,sad,strong,Kids are talking by the door,2nd,17,Male
audio_song/Actor_17/03-02-04-02-02-01-17.wav,audio-only,song,sad,strong,Dogs are sitting by the door,1st,17,Male
audio_song/Actor_17/03-02-04-02-02-02-17.wav,audio-only,song,sad,strong,Dogs are sitting by the door,2nd,17,Male
audio_song/Actor_17/03-02-05-01-01-01-17.wav,audio-only,song,angry,normal,Kids are talking by the door,1st,17,Male
audio_song/Actor_17/03-02-05-01-01-02-17.wav,audio-only,song,angry,normal,Kids are talking by the door,2nd,17,Male
audio_song/Actor_17/03-02-05-01-02-01-17.wav,audio-only,song,angry,normal,Dogs are sitting by the door,1st,17,Male
audio_song/Actor_17/03-02-05-01-02-02-17.wav,audio-only,song,angry,normal,Dogs are sitting by the door,2nd,17,Male
audio_song/Actor_17/03-02-05-02-01-01-17.wav,audio-only,song,angry,strong,Kids are talking by the door,1st,17,Male
audio_song/Actor_17/03-02-05-02-01-02-17.wav,audio-only,song,angry,strong,Kids are talking by the door,2nd,17,Male
audio_song/Actor_17/03-02-05-02-02-01-17.wav,audio-only,song,angry,strong,Dogs are sitting by the door,1st,17,Male
audio_song/Actor_17/03-02-05-02-02-02-17.wav,audio-only,song,angry,strong,Dogs are sitting by the door,2nd,17,Male
audio_song/Actor_17/03-02-06-01-01-01-17.wav,audio-only,song,fearful,normal,Kids are talking by the door,1st,17,Male
audio_song/Actor_17/03-02-06-01-01-02-17.wav,audio-only,song,fearful,normal,Kids are talking by the door,2nd,17,Male
audio_song/Actor_17/03-02-06-01-02-01-17.wav,audio-only,song,fearful,normal,Dogs are sitting by the door,1st,17,Male
audio_song/Actor_17/03-02-06-01-02-02-17.wav,audio-only,song,fearful,normal,Dogs are sitting by the door,2nd,17,Male
audio_song/Actor_17/03-02-06-02-01-01-17.wav,audio-only,song,fearful,strong,Kids are talking by the door,1st,17,Male
audio_song/Actor_17/03-02-06-02-01-02-17.wav,audio-only,song,fearful,strong,Kids are talking by the door,2nd,17,Male
audio_song/Actor_17/03-02-06-02-02-01-17.wav,audio-only,song,fearful,strong,Dogs are sitting by the door,1st,17,Male
audio_song/Actor_17/03-02-06-02-02-02-17.wav,audio-only,song,fearful,strong,Dogs are sitting by the door,2nd,17,Male
audio_song/Actor_19/03-02-01-01-01-01-19.wav,audio-only,song,neutral,normal,Kids are talking by the door,1st,19,Male
audio_song/Actor_19/03-02-01-01-01-02-19.wav,audio-only,song,neutral,normal,Kids are talking by the door,2nd,19,Male
audio_song/Actor_19/03-02-01-01-02-01-19.wav,audio-only,song,neutral,normal,Dogs are sitting by the door,1st,19,Male
audio_song/Actor_19/03-02-01-01-02-02-19.wav,audio-only,song,neutral,normal,Dogs are sitting by the door,2nd,19,Male
audio_song/Actor_19/03-02-02-01-01-01-19.wav,audio-only,song,calm,normal,Kids are talking by the door,1st,19,Male
audio_song/Actor_19/03-02-02-01-01-02-19.wav,audio-only,song,calm,normal,Kids are talking by the door,2nd,19,Male
audio_song/Actor_19/03-02-02-01-02-01-19.wav,audio-only,song,calm,normal,Dogs are sitting by the door,1st,19,Male
audio_song/Actor_19/03-02-02-01-02-02-19.wav,audio-only,song,calm,normal,Dogs are sitting by the door,2nd,19,Male
audio_song/Actor_19/03-02-02-02-01-01-19.wav,audio-only,song,calm,strong,Kids are talking by the door,1st,19,Male
audio_song/Actor_19/03-02-02-02-01-02-19.wav,audio-only,song,calm,strong,Kids are talking by the door,2nd,19,Male
audio_song/Actor_19/03-02-02-02-02-01-19.wav,audio-only,song,calm,strong,Dogs are sitting by the door,1st,19,Male
audio_song/Actor_19/03-02-02-02-02-02-19.wav,audio-only,song,calm,strong,Dogs are sitting by the door,2nd,19,Male
audio_song/Actor_19/03-02-03-01-01-01-19.wav,audio-only,song,happy,normal,Kids are talking by the door,1st,19,Male
audio_song/Actor_19/03-02-03-01-01-02-19.wav,audio-only,song,happy,normal,Kids are talking by the door,2nd,19,Male
audio_song/Actor_19/03-02-03-01-02-01-19.wav,audio-only,song,happy,normal,Dogs are sitting by the door,1st,19,Male
audio_song/Actor_19/03-02-03-01-02-02-19.wav,audio-only,song,happy,normal,Dogs are sitting by the door,2nd,19,Male
audio_song/Actor_19/03-02-03-02-01-01-19.wav,audio-only,song,happy,strong,Kids are talking by the door,1st,19,Male
audio_song/Actor_19/03-02-03-02-01-02-19.wav,audio-only,song,happy,strong,Kids are talking by the door,2nd,19,Male
audio_song/Actor_19/03-02-03-02-02-01-19.wav,audio-only,song,happy,strong,Dogs are sitting by the door,1st,19,Male
audio_song/Actor_19/03-02-03-02-02-02-19.wav,audio-only,song,happy,strong,Dogs are sitting by the door,2nd,19,Male
audio_song/Actor_19/03-02-04-01-01-01-19.wav,audio-only,song,sad,normal,Kids are talking by the door,1st,19,Male
audio_song/Actor_19/03-02-04-01-01-02-19.wav,audio-only,song,sad,normal,Kids are talking by the door,2nd,19,Male
audio_song/Actor_19/03-02-04-01-02-01-19.wav,audio-only,song,sad,normal,Dogs are sitting by the door,1st,19,Male
audio_song/Actor_19/03-02-04-01-02-02-19.wav,audio-only,song,sad,normal,Dogs are sitting by the door,2nd,19,Male
audio_song/Actor_19/03-02-04-02-01-01-19.wav,audio-only,song,sad,strong,Kids are talking by the door,1st,19,Male
audio_song/Actor_19/03-02-04-02-01-02-19.wav,audio-only,song,sad,strong,Kids are talking by the door,2nd,19,Male
audio_song/Actor_19/03-02-04-02-02-01-19.wav,audio-only,song,sad,strong,Dogs are sitting by the door,1st,19,Male
audio_song/Actor_19/03-02-04-02-02-02-19.wav,audio-only,song,sad,strong,Dogs are sitting by the door,2nd,19,Male
audio_song/Actor_19/03-02-05-01-01-01-19.wav,audio-only,song,angry,normal,Kids are talking by the door,1st,19,Male
audio_song/Actor_19/03-02-05-01-01-02-19.wav,audio-only,song,angry,normal,Kids are talking by the door,2nd,19,Male
audio_song/Actor_19/03-02-05-01-02-01-19.wav,audio-only,song,angry,normal,Dogs are sitting by the door,1st,19,Male
audio_song/Actor_19/03-02-05-01-02-02-19.wav,audio-only,song,angry,normal,Dogs are sitting by the door,2nd,19,Male
audio_song/Actor_19/03-02-05-02-01-01-19.wav,audio-only,song,angry,strong,Kids are talking by the door,1st,19,Male
audio_song/Actor_19/03-02-05-02-01-02-19.wav,audio-only,song,angry,strong,Kids are talking by the door,2nd,19,Male
audio_song/Actor_19/03-02-05-02-02-01-19.wav,audio-only,song,angry,strong,Dogs are sitting by the door,1st,19,Male
audio_song/Actor_19/03-02-05-02-02-02-19.wav,audio-only,song,angry,strong,Dogs are sitting by the door,2nd,19,Male
audio_song/Actor_19/03-02-06-01-01-01-19.wav,audio-only,song,fearful,normal,Kids are talking by the door,1st,19,Male
audio_song/Actor_19/03-02-06-01-01-02-19.wav,audio-only,song,fearful,normal,Kids are talking by the door,2nd,19,Male
audio_song/Actor_19/03-02-06-01-02-01-19.wav,audio-only,song,fearful,normal,Dogs are sitting by the door,1st,19,Male
audio_song/Actor_19/03-02-06-01-02-02-19.wav,audio-only,song,fearful,normal,Dogs are sitting by the door,2nd,19,Male
audio_song/Actor_19/03-02-06-02-01-01-19.wav,audio-only,song,fearful,strong,Kids are talking by the door,1st,19,Male
audio_song/Actor_19/03-02-06-02-01-02-19.wav,audio-only,song,fearful,strong,Kids are talking by the door,2nd,19,Male
audio_song/Actor_19/03-02-06-02-02-01-19.wav,audio-only,song,fearful,strong,Dogs are sitting by the door,1st,19,Male
audio_song/Actor_19/03-02-06-02-02-02-19.wav,audio-only,song,fearful,strong,Dogs are sitting by the door,2nd,19,Male
audio_song/Actor_20/03-02-01-01-01-01-20.wav,audio-only,song,neutral,normal,Kids are talking by the door,1st,20,Female
audio_song/Actor_20/03-02-01-01-01-02-20.wav,audio-only,song,neutral,normal,Kids are talking by the door,2nd,20,Female
audio_song/Actor_20/03-02-01-01-02-01-20.wav,audio-only,song,neutral,normal,Dogs are sitting by the door,1st,20,Female
audio_song/Actor_20/03-02-01-01-02-02-20.wav,audio-only,song,neutral,normal,Dogs are sitting by the door,2nd,20,Female
audio_song/Actor_20/03-02-02-01-01-01-20.wav,audio-only,song,calm,normal,Kids are talking by the door,1st,20,Female
audio_song/Actor_20/03-02-02-01-01-02-20.wav,audio-only,song,calm,normal,Kids are talking by the door,2nd,20,Female
audio_song/Actor_20/03-02-02-01-02-01-20.wav,audio-only,song,calm,normal,Dogs are sitting by the door,1st,20,Female
audio_song/Actor_20/03-02-02-01-02-02-20.wav,audio-only,song,calm,normal,Dogs are sitting by the door,2nd,20,Female
audio_song/Actor_20/03-02-02-02-01-01-20.wav,audio-only,song,calm,strong,Kids are talking by the door,1st,20,Female
audio_song/Actor_20/03-02-02-02-01-02-20.wav,audio-only,song,calm,strong,Kids are talking by the door,2nd,20,Female
audio_song/Actor_20/03-02-02-02-02-01-20.wav,audio-only,song,calm,strong,Dogs are sitting by the door,1st,20,Female
audio_song/Actor_20/03-02-02-02-02-02-20.wav,audio-only,song,calm,strong,Dogs are sitting by the door,2nd,20,Female
audio_song/Actor_20/03-02-03-01-01-01-20.wav,audio-only,song,happy,normal,Kids are talking by the door,1st,20,Female
audio_song/Actor_20/03-02-03-01-01-02-20.wav,audio-only,song,happy,normal,Kids are talking by the door,2nd,20,Female
audio_song/Actor_20/03-02-03-01-02-01-20.wav,audio-only,song,happy,normal,Dogs are sitting by the door,1st,20,Female
audio_song/Actor_20/03-02-03-01-02-02-20.wav,audio-only,song,happy,normal,Dogs are sitting by the door,2nd,20,Female
audio_song/Actor_20/03-02-03-02-01-01-20.wav,audio-only,song,happy,strong,Kids are talking by the door,1st,20,Female
audio_song/Actor_20/03-02-03-02-01-02-20.wav,audio-only,song,happy,strong,Kids are talking by the door,2nd,20,Female
audio_song/Actor_20/03-02-03-02-02-01-20.wav,audio-only,song,happy,strong,Dogs are sitting by the door,1st,20,Female
audio_song/Actor_20/03-02-03-02-02-02-20.wav,audio-only,song,happy,strong,Dogs are sitting by the door,2nd,20,Female
audio_song/Actor_20/03-02-04-01-01-01-20.wav,audio-only,song,sad,normal,Kids are talking by the door,1st,20,Female
audio_song/Actor_20/03-02-04-01-01-02-20.wav,audio-only,song,sad,normal,Kids are talking by the door,2nd,20,Female
audio_song/Actor_20/03-02-04-01-02-01-20.wav,audio-only,song,sad,normal,Dogs are sitting by the door,1st,20,Female
audio_song/Actor_20/03-02-04-01-02-02-20.wav,audio-only,song,sad,normal,Dogs are sitting by the door,2nd,20,Female
audio_song/Actor_20/03-02-04-02-01-01-20.wav,audio-only,song,sad,strong,Kids are talking by the door,1st,20,Female
audio_song/Actor_20/03-02-04-02-01-02-20.wav,audio-only,song,sad,strong,Kids are talking by the door,2nd,20,Female
audio_song/Actor_20/03-02-04-02-02-01-20.wav,audio-only,song,sad,strong,Dogs are sitting by the door,1st,20,Female
audio_song/Actor_20/03-02-04-02-02-02-20.wav,audio-only,song,sad,strong,Dogs are sitting by the door,2nd,20,Female
audio_song/Actor_20/03-02-05-01-01-01-20.wav,audio-only,song,angry,normal,Kids are talking by the door,1st,20,Female
audio_song/Actor_20/03-02-05-01-01-02-20.wav,audio-only,song,angry,normal,Kids are talking by the door,2nd,20,Female
audio_song/Actor_20/03-02-05-01-02-01-20.wav,audio-only,song,angry,normal,Dogs are sitting by the door,1st,20,Female
audio_song/Actor_20/03-02-05-01-02-02-20.wav,audio-only,song,angry,normal,Dogs are sitting by the door,2nd,20,Female
audio_song/Actor_20/03-02-05-02-01-01-20.wav,audio-only,song,angry,strong,Kids are talking by the door,1st,20,Female
audio_song/Actor_20/03-02-05-02-01-02-20.wav,audio-only,song,angry,strong,Kids are talking by the door,2nd,20,Female
audio_song/Actor_20/03-02-05-02-02-01-20.wav,audio-only,song,angry,strong,Dogs are sitting by the door,1st,20,Female
audio_song/Actor_20/03-02-05-02-02-02-20.wav,audio-only,song,angry,strong,Dogs are sitting by the door,2nd,20,Female
audio_song/Actor_20/03-02-06-01-01-01-20.wav,audio-only,song,fearful,normal,Kids are talking by the door,1st,20,Female
audio_song/Actor_20/03-02-06-01-01-02-20.wav,audio-only,song,fearful,normal,Kids are talking by the door,2nd,20,Female
audio_song/Actor_20/03-02-06-01-02-01-20.wav,audio-only,song,fearful,normal,Dogs are sitting by the door,1st,20,Female
audio_song/Actor_20/03-02-06-01-02-02-20.wav,audio-only,song,fearful,normal,Dogs are sitting by the door,2nd,20,Female
audio_song/Actor_20/03-02-06-02-01-01-20.wav,audio-only,song,fearful,strong,Kids are talking by the door,1st,20,Female
audio_song/Actor_20/03-02-06-02-01-02-20.wav,audio-only,song,fearful,strong,Kids are talking by the door,2nd,20,Female
audio_song/Actor_20/03-02-06-02-02-01-20.wav,audio-only,song,fearful,strong,Dogs are sitting by the door,1st,20,Female
audio_song/Actor_20/03-02-06-02-02-02-20.wav,audio-only,song,fearful,strong,Dogs are sitting by the door,2nd,20,Female
audio_song/Actor_21/03-02-01-01-01-01-21.wav,audio-only,song,neutral,normal,Kids are talking by the door,1st,21,Male
audio_song/Actor_21/03-02-01-01-01-02-21.wav,audio-only,song,neutral,normal,Kids are talking by the door,2nd,21,Male
audio_song/Actor_21/03-02-01-01-02-01-21.wav,audio-only,song,neutral,normal,Dogs are sitting by the door,1st,21,Male
audio_song/Actor_21/03-02-01-01-02-02-21.wav,audio-only,song,neutral,normal,Dogs are sitting by the door,2nd,21,Male
audio_song/Actor_21/03-02-02-01-01-01-21.wav,audio-only,song,calm,normal,Kids are talking by the door,1st,21,Male
audio_song/Actor_21/03-02-02-01-01-02-21.wav,audio-only,song,calm,normal,Kids are talking by the door,2nd,21,Male
audio_song/Actor_21/03-02-02-01-02-01-21.wav,audio-only,song,calm,normal,Dogs are sitting by the door,1st,21,Male
audio_song/Actor_21/03-02-02-01-02-02-21.wav,audio-only,song,calm,normal,Dogs are sitting by the door,2nd,21,Male
audio_song/Actor_21/03-02-02-02-01-01-21.wav,audio-only,song,calm,strong,Kids are talking by the door,1st,21,Male
audio_song/Actor_21/03-02-02-02-01-02-21.wav,audio-only,song,calm,strong,Kids are talking by the door,2nd,21,Male
audio_song/Actor_21/03-02-02-02-02-01-21.wav,audio-only,song,calm,strong,Dogs are sitting by the door,1st,21,Male
audio_song/Actor_21/03-02-02-02-02-02-21.wav,audio-only,song,calm,strong,Dogs are sitting by the door,2nd,21,Male
audio_song/Actor_21/03-02-03-01-01-01-21.wav,audio-only,song,happy,normal,Kids are talking by the door,1st,21,Male
audio_song/Actor_21/03-02-03-01-01-02-21.wav,audio-only,song,happy,normal,Kids are talking by the door,2nd,21,Male
audio_song/Actor_21/03-02-03-01-02-01-21.wav,audio-only,song,happy,normal,Dogs are sitting by the door,1st,21,Male
audio_song/Actor_21/03-02-03-01-02-02-21.wav,audio-only,song,happy,normal,Dogs are sitting by the door,2nd,21,Male
audio_song/Actor_21/03-02-03-02-01-01-21.wav,audio-only,song,happy,strong,Kids are talking by the door,1st,21,Male
audio_song/Actor_21/03-02-03-02-01-02-21.wav,audio-only,song,happy,strong,Kids are talking by the door,2nd,21,Male
audio_song/Actor_21/03-02-03-02-02-01-21.wav,audio-only,song,happy,strong,Dogs are sitting by the door,1st,21,Male
audio_song/Actor_21/03-02-03-02-02-02-21.wav,audio-only,song,happy,strong,Dogs are sitting by the door,2nd,21,Male
audio_song/Actor_21/03-02-04-01-01-01-21.wav,audio-only,song,sad,normal,Kids are talking by the door,1st,21,Male
audio_song/Actor_21/03-02-04-01-01-02-21.wav,audio-only,song,sad,normal,Kids are talking by the door,2nd,21,Male
audio_song/Actor_21/03-02-04-01-02-01-21.wav,audio-only,song,sad,normal,Dogs are sitting by the door,1st,21,Male
audio_song/Actor_21/03-02-04-01-02-02-21.wav,audio-only,song,sad,normal,Dogs are sitting by the door,2nd,21,Male
audio_song/Actor_21/03-02-04-02-01-01-21.wav,audio-only,song,sad,strong,Kids are talking by the door,1st,21,Male
audio_song/Actor_21/03-02-04-02-01-02-21.wav,audio-only,song,sad,strong,Kids are talking by the door,2nd,21,Male
audio_song/Actor_21/03-02-04-02-02-01-21.wav,audio-only,song,sad,strong,Dogs are sitting by the door,1st,21,Male
audio_song/Actor_21/03-02-04-02-02-02-21.wav,audio-only,song,sad,strong,Dogs are sitting by the door,2nd,21,Male
audio_song/Actor_21/03-02-05-01-01-01-21.wav,audio-only,song,angry,normal,Kids are talking by the door,1st,21,Male
audio_song/Actor_21/03-02-05-01-01-02-21.wav,audio-only,song,angry,normal,Kids are talking by the door,2nd,21,Male
audio_song/Actor_21/03-02-05-01-02-01-21.wav,audio-only,song,angry,normal,Dogs are sitting by the door,1st,21,Male
audio_song/Actor_21/03-02-05-01-02-02-21.wav,audio-only,song,angry,normal,Dogs are sitting by the door,2nd,21,Male
audio_song/Actor_21/03-02-05-02-01-01-21.wav,audio-only,song,angry,strong,Kids are talking by the door,1st,21,Male
audio_song/Actor_21/03-02-05-02-01-02-21.wav,audio-only,song,angry,strong,Kids are talking by the door,2nd,21,Male
audio_song/Actor_21/03-02-05-02-02-01-21.wav,audio-only,song,angry,strong,Dogs are sitting by the door,1st,21,Male
audio_song/Actor_21/03-02-05-02-02-02-21.wav,audio-only,song,angry,strong,Dogs are sitting by the door,2nd,21,Male
audio_song/Actor_21/03-02-06-01-01-01-21.wav,audio-only,song,fearful,normal,Kids are talking by the door,1st,21,Male
audio_song/Actor_21/03-02-06-01-01-02-21.wav,audio-only,song,fearful,normal,Kids are talking by the door,2nd,21,Male
audio_song/Actor_21/03-02-06-01-02-01-21.wav,audio-only,song,fearful,normal,Dogs are sitting by the door,1st,21,Male
audio_song/Actor_21/03-02-06-01-02-02-21.wav,audio-only,song,fearful,normal,Dogs are sitting by the door,2nd,21,Male
audio_song/Actor_21/03-02-06-02-01-01-21.wav,audio-only,song,fearful,strong,Kids are talking by the door,1st,21,Male
audio_song/Actor_21/03-02-06-02-01-02-21.wav,audio-only,song,fearful,strong,Kids are talking by the door,2nd,21,Male
audio_song/Actor_21/03-02-06-02-02-01-21.wav,audio-only,song,fearful,strong,Dogs are sitting by the door,1st,21,Male
audio_song/Actor_21/03-02-06-02-02-02-21.wav,audio-only,song,fearful,strong,Dogs are sitting by the door,2nd,21,Male
audio_song/Actor_22/03-02-01-01-01-01-22.wav,audio-only,song,neutral,normal,Kids are talking by the door,1st,22,Female
audio_song/Actor_22/03-02-01-01-01-02-22.wav,audio-only,song,neutral,normal,Kids are talking by the door,2nd,22,Female
audio_song/Actor_22/03-02-01-01-02-01-22.wav,audio-only,song,neutral,normal,Dogs are sitting by the door,1st,22,Female
audio_song/Actor_22/03-02-01-01-02-02-22.wav,audio-only,song,neutral,normal,Dogs are sitting by the door,2nd,22,Female
audio_song/Actor_22/03-02-02-01-01-01-22.wav,audio-only,song,calm,normal,Kids are talking by the door,1st,22,Female
audio_song/Actor_22/03-02-02-01-01-02-22.wav,audio-only,song,calm,normal,Kids are talking by the door,2nd,22,Female
audio_song/Actor_22/03-02-02-01-02-01-22.wav,audio-only,song,calm,normal,Dogs are sitting by the door,1st,22,Female
audio_song/Actor_22/03-02-02-01-02-02-22.wav,audio-only,song,calm,normal,Dogs are sitting by the door,2nd,22,Female
audio_song/Actor_22/03-02-02-02-01-01-22.wav,audio-only,song,calm,strong,Kids are talking by the door,1st,22,Female
audio_song/Actor_22/03-02-02-02-01-02-22.wav,audio-only,song,calm,strong,Kids are talking by the door,2nd,22,Female
audio_song/Actor_22/03-02-02-02-02-01-22.wav,audio-only,song,calm,strong,Dogs are sitting by the door,1st,22,Female
audio_song/Actor_22/03-02-02-02-02-02-22.wav,audio-only,song,calm,strong,Dogs are sitting by the door,2nd,22,Female
audio_song/Actor_22/03-02-03-01-01-01-22.wav,audio-only,song,happy,normal,Kids are talking by the door,1st,22,Female
audio_song/Actor_22/03-02-03-01-01-02-22.wav,audio-only,song,happy,normal,Kids are talking by the door,2nd,22,Female
audio_song/Actor_22/03-02-03-01-02-01-22.wav,audio-only,song,happy,normal,Dogs are sitting by the door,1st,22,Female
audio_song/Actor_22/03-02-03-01-02-02-22.wav,audio-only,song,happy,normal,Dogs are sitting by the door,2nd,22,Female
audio_song/Actor_22/03-02-03-02-01-01-22.wav,audio-only,song,happy,strong,Kids are talking by the door,1st,22,Female
audio_song/Actor_22/03-02-03-02-01-02-22.wav,audio-only,song,happy,strong,Kids are talking by the door,2nd,22,Female
audio_song/Actor_22/03-02-03-02-02-01-22.wav,audio-only,song,happy,strong,Dogs are sitting by the door,1st,22,Female
audio_song/Actor_22/03-02-03-02-02-02-22.wav,audio-only,song,happy,strong,Dogs are sitting by the door,2nd,22,Female
audio_song/Actor_22/03-02-04-01-01-01-22.wav,audio-only,song,sad,normal,Kids are talking by the door,1st,22,Female
audio_song/Actor_22/03-02-04-01-01-02-22.wav,audio-only,song,sad,normal,Kids are talking by the door,2nd,22,Female
audio_song/Actor_22/03-02-04-01-02-01-22.wav,audio-only,song,sad,normal,Dogs are sitting by the door,1st,22,Female
audio_song/Actor_22/03-02-04-01-02-02-22.wav,audio-only,song,sad,normal,Dogs are sitting by the door,2nd,22,Female
audio_song/Actor_22/03-02-04-02-01-01-22.wav,audio-only,song,sad,strong,Kids are talking by the door,1st,22,Female
audio_song/Actor_22/03-02-04-02-01-02-22.wav,audio-only,song,sad,strong,Kids are talking by the door,2nd,22,Female
audio_song/Actor_22/03-02-04-02-02-01-22.wav,audio-only,song,sad,strong,Dogs are sitting by the door,1st,22,Female
audio_song/Actor_22/03-02-04-02-02-02-22.wav,audio-only,song,sad,strong,Dogs are sitting by the door,2nd,22,Female
audio_song/Actor_22/03-02-05-01-01-01-22.wav,audio-only,song,angry,normal,Kids are talking by the door,1st,22,Female
audio_song/Actor_22/03-02-05-01-01-02-22.wav,audio-only,song,angry,normal,Kids are talking by the door,2nd,22,Female
audio_song/Actor_22/03-02-05-01-02-01-22.wav,audio-only,song,angry,normal,Dogs are sitting by the door,1st,22,Female
audio_song/Actor_22/03-02-05-01-02-02-22.wav,audio-only,song,angry,normal,Dogs are sitting by the door,2nd,22,Female
audio_song/Actor_22/03-02-05-02-01-01-22.wav,audio-only,song,angry,strong,Kids are talking by the door,1st,22,Female
audio_song/Actor_22/03-02-05-02-01-02-22.wav,audio-only,song,angry,strong,Kids are talking by the door,2nd,22,Female
audio_song/Actor_22/03-02-05-02-02-01-22.wav,audio-only,song,angry,strong,Dogs are sitting by the door,1st,22,Female
