Start,End,emotion,mfcc_mean,mfcc_var,mfcc_max,mfcc_min,mfcc_range,pitch_mean,pitch_var,pitch_max,pitch_min,pitch_range,energy_mean,energy_var,energy_max,energy_min,energy_range,zcr_mean,zcr_var,zcr_max,zcr_min,zcr_range,gender,actor,context_speaker_id
5.8897,8.6953,happy,"[-755.9100952148438, 97.90897369384766, -16.789501190185547, 40.84600830078125, -9.667119026184082, 20.8126220703125, -11.96084213256836, 8.301529884338379, -17.162607192993164, 2.636991500854492, -7.632901191711426, 4.717639446258545]","[1736.091552734375, 173.60133361816406, 184.11717224121094, 206.53253173828125, 103.5510482788086, 137.0925750732422, 80.92536163330078, 79.14568328857422, 98.28223419189453, 91.83411407470703, 81.08740997314453, 78.39112854003906]","[-630.7330322265625, 127.90782165527344, 25.381563186645508, 83.54927062988281, 20.536531448364258, 48.738914489746094, 9.81734848022461, 29.6841983795166, 5.876333713531494, 26.72596549987793, 12.910970687866211, 28.827253341674805]","[-810.0684814453125, 25.284013748168945, -47.90171813964844, 7.958898067474365, -39.966556549072266, -19.42713165283203, -36.431888580322266, -17.1484375, -48.759727478027344, -29.51227569580078, -35.45230484008789, -19.91709327697754]","[179.33544921875, 102.62380981445312, 73.28327941894531, 75.59037017822266, 60.503089904785156, 68.16604614257812, 46.249237060546875, 46.83263397216797, 54.63606262207031, 56.238243103027344, 48.36327362060547, 48.744346618652344]",1182.2714,781435.9,3947.8267,125.87146,3821.955,0.0013053734,6.034798e-06,0.013613543,5.3034164e-05,0.013560508,0.0769461743772242,0.0010223675987987,0.19375,0.0125,0.18125,male,Ses03M_male,Ses03M_male
185.3,187.63,happy,"[-532.2189331054688, 105.59429931640625, -36.57306671142578, 23.938879013061523, -15.235788345336914, 13.005446434020996, -20.972923278808594, 8.033044815063477, -7.580628395080566, 2.457298517227173, -7.554851531982422, 3.8185842037200928]","[8941.2578125, 614.3516235351562, 647.2571411132812, 398.3727722167969, 315.7852478027344, 170.0481414794922, 158.47166442871094, 184.75704956054688, 196.66265869140625, 120.9743423461914, 113.0196304321289, 135.3003387451172]","[-391.74896240234375, 147.744384765625, 38.610496520996094, 96.13473510742188, 20.43646812438965, 39.287811279296875, 12.310860633850098, 45.65203857421875, 35.01742172241211, 30.3305721282959, 17.83978271484375, 30.62615394592285]","[-756.3239135742188, 3.983936071395874, -113.52542877197266, -32.56289291381836, -73.34652709960938, -30.380739212036133, -59.11701202392578, -21.374755859375, -52.756324768066406, -31.15580177307129, -38.41244125366211, -37.16654586791992]","[364.574951171875, 143.7604522705078, 152.13592529296875, 128.6976318359375, 93.78299713134766, 69.66854858398438, 71.42787170410156, 67.02679443359375, 87.77374267578125, 61.48637390136719, 56.25222396850586, 67.7927017211914]",1146.434,730205.94,3963.1587,125.213005,3837.9458,0.15549874,0.032152724,0.76253057,0.00018319697,0.76234734,0.0844818376068376,0.0031777396541018,0.484375,0.01875,0.465625,female,Ses05F_female,Ses05F_female
249.9128,255.0346,happy,"[-679.4783325195312, 102.87379455566406, -20.26980972290039, 36.23282241821289, -3.9709086418151855, 13.0619478225708, -8.167316436767578, -7.012967586517334, -10.272092819213867, -1.9363199472427368, -5.689385890960693, 3.283524751663208]","[8401.2353515625, 567.1906127929688, 500.63690185546875, 541.9982299804688, 271.09417724609375, 160.91098022460938, 244.06907653808594, 313.17657470703125, 165.9278106689453, 139.78807067871094, 195.6194610595703, 114.69918060302734]","[-460.0299072265625, 166.38438415527344, 42.313194274902344, 108.52110290527344, 31.42827796936035, 55.58165740966797, 26.233388900756836, 38.369083404541016, 24.353750228881836, 42.319358825683594, 24.88429069519043, 42.24122619628906]","[-805.425537109375, 9.810279846191406, -88.32275390625, -31.51568031311035, -76.2160415649414, -28.79012680053711, -53.877052307128906, -51.68206024169922, -45.81055450439453, -38.263023376464844, -47.423057556152344, -23.329362869262695]","[345.3956298828125, 156.5740966796875, 130.63595581054688, 140.0367889404297, 107.64431762695312, 84.37178039550781, 80.11044311523438, 90.0511474609375, 70.164306640625, 80.58238220214844, 72.3073501586914, 65.57058715820312]",1271.4729,952771.44,3962.7583,125.42282,3837.3354,0.015280938,0.0011936515,0.28582293,9.081326e-06,0.28581384,0.0870735867446393,0.0029893938905465,0.44375,0.0125,0.4312499999999999,male,Ses03M_male,Ses03M_male
162.62,164.07,happy,"[-644.9221801757812, 116.62954711914062, -19.43897819519043, 38.644779205322266, -15.154069900512695, 10.591086387634277, -13.32103443145752, -0.5699009299278259, -4.790961265563965, 1.865087628364563, 1.6869913339614868, 5.8081231117248535]","[9606.4541015625, 310.502685546875, 581.7403564453125, 301.97442626953125, 295.1327819824219, 159.14352416992188, 101.70993041992188, 176.59934997558594, 158.34825134277344, 92.91837310791016, 128.15493774414062, 150.5465850830078]","[-472.2182312011719, 150.84823608398438, 30.173141479492188, 84.55491638183594, 23.806060791015625, 37.47248840332031, 17.997177124023438, 21.63494873046875, 19.825265884399414, 20.464033126831055, 31.75775718688965, 38.35332107543945]","[-781.6990966796875, 44.45787048339844, -81.64817810058594, 5.514711856842041, -60.216854095458984, -26.870681762695312, -40.90038299560547, -42.23802947998047, -41.59752655029297, -22.615934371948242, -27.69509506225586, -16.36934471130371]","[309.4808654785156, 106.39036560058594, 111.82131958007812, 79.04020690917969, 84.02291870117188, 64.34317016601562, 58.897560119628906, 63.87297821044922, 61.42279052734375, 43.0799674987793, 59.452850341796875, 54.72266387939453]",1040.4269,776098.9,3905.7844,125.44425,3780.34,0.026833698,0.001767996,0.21118945,0.00015967409,0.21102977,0.0587328767123287,0.0005614455543957,0.128125,0.009375,0.11875,male,Ses05M_male,Ses05M_male
108.7087,110.3028,happy,"[-569.3193359375, 115.11434173583984, -30.844532012939453, 34.94373321533203, -23.84966468811035, 17.09737205505371, -15.16033935546875, -8.417535781860352, -17.585979461669922, 10.538987159729004, -12.277587890625, 7.560746669769287]","[4088.039794921875, 407.810546875, 606.68017578125, 507.00927734375, 315.268798828125, 139.07763671875, 191.1519775390625, 165.46011352539062, 175.3357391357422, 135.63070678710938, 84.2801513671875, 116.55381774902344]","[-487.28271484375, 152.15695190429688, 18.798358917236328, 87.95965576171875, 12.55458927154541, 45.772003173828125, 27.304851531982422, 26.337976455688477, 9.39716625213623, 39.65673065185547, 19.011180877685547, 38.725242614746094]","[-713.0631713867188, 61.39328384399414, -85.83314514160156, -14.460208892822266, -71.49174499511719, -10.87767219543457, -46.168975830078125, -39.242530822753906, -58.07572555541992, -15.014949798583984, -37.45818328857422, -16.54210662841797]","[225.78045654296875, 90.763671875, 104.63150024414062, 102.41986083984375, 84.04633331298828, 56.64967346191406, 73.47383117675781, 65.58050537109375, 67.47289276123047, 54.67168045043945, 56.469364166259766, 55.26734924316406]",1333.6182,966304.94,3943.3174,127.70141,3815.616,0.0401916,0.0013379591,0.14439958,0.00022616936,0.14417341,0.08056640625,0.0011801357269287,0.184375,0.025,0.159375,female,Ses02F_female,Ses02F_female
256.36,258.13,happy,"[-588.2327880859375, 85.34595489501953, -14.219100952148438, 30.347679138183594, -14.780961036682129, 8.111580848693848, -17.187719345092773, -0.524131178855896, -5.570729732513428, -6.761556148529053, -3.081963062286377, -1.4889729022979736]","[8462.4873046875, 1014.4961547851562, 1259.9298095703125, 544.9027709960938, 654.8934936523438, 227.63417053222656, 258.66448974609375, 126.09685516357422, 188.91542053222656, 162.0792999267578, 181.62428283691406, 168.43246459960938]","[-423.87933349609375, 148.18045043945312, 52.2359619140625, 105.67662048339844, 24.818599700927734, 55.969356536865234, 22.349809646606445, 35.72663116455078, 29.12326431274414, 17.677400588989258, 30.364120483398438, 30.08541488647461]","[-741.7493286132812, 16.03713607788086, -98.06732177734375, -13.152881622314453, -90.54196166992188, -30.46621322631836, -67.75394439697266, -22.902843475341797, -53.133277893066406, -50.76226043701172, -42.243980407714844, -46.566986083984375]","[317.8699951171875, 132.143310546875, 150.30328369140625, 118.82949829101562, 115.36056518554688, 86.4355697631836, 90.10375213623047, 58.62947463989258, 82.25654602050781, 68.43965911865234, 72.60810089111328, 76.65240478515625]",1334.4929,1099351.4,3968.7566,125.65022,3843.1064,0.14002237,0.16250049,2.9351273,0.00019618892,2.934931,0.1117801966292134,0.0048356059175175,0.390625,0.015625,0.375,female,Ses05F_female,Ses05F_female
217.54,220.65,happy,"[-600.3555908203125, 101.59965515136719, -17.8572940826416, 44.55189514160156, -21.168617248535156, 11.513565063476562, -15.800715446472168, 3.395698308944702, -9.50977897644043, -4.7784423828125, -8.358671188354492, 4.785800457000732]","[3722.943115234375, 1038.4356689453125, 827.4108276367188, 724.3837890625, 469.44134521484375, 331.9571533203125, 202.9730987548828, 266.7778015136719, 138.88507080078125, 178.44869995117188, 110.88078308105469, 133.72286987304688]","[-433.92706298828125, 160.9603271484375, 59.07425308227539, 132.81954956054688, 44.6622314453125, 56.31535339355469, 17.215579986572266, 51.93670654296875, 19.23368263244629, 33.4459114074707, 20.867530822753906, 34.28911209106445]","[-714.3998413085938, -1.002440333366394, -86.04358673095703, -5.734346866607666, -77.29131317138672, -34.995697021484375, -52.15672302246094, -36.02361297607422, -46.547279357910156, -38.2608757019043, -42.817909240722656, -25.59291648864746]","[280.4727783203125, 161.9627685546875, 145.1178436279297, 138.55389404296875, 121.95354461669922, 91.31105041503906, 69.37229919433594, 87.96031951904297, 65.78096008300781, 71.706787109375, 63.68544006347656, 59.88202667236328]",1351.5631,1134558.5,3969.6694,127.68416,3841.9854,0.059262548,0.011208115,0.60126996,0.00056065177,0.6007093,0.1005909455128205,0.0069658279168143,0.503125,0.01875,0.484375,male,Ses05M_male,Ses05M_male
220.44,222.15,happy,"[-553.938232421875, 116.24528503417969, -41.04281997680664, 28.736339569091797, -28.238292694091797, 6.93306303024292, -10.114031791687012, -6.884883403778076, -6.384014129638672, -0.2600984275341034, -7.000992774963379, -1.0416423082351685]","[5130.65673828125, 938.4598388671875, 543.676513671875, 453.09942626953125, 475.7445068359375, 196.6097412109375, 254.46224975585938, 271.87017822265625, 230.84556579589844, 242.2249298095703, 81.69963073730469, 191.07899475097656]","[-432.804443359375, 180.53610229492188, 32.79792785644531, 79.99720764160156, 25.360897064208984, 43.09337615966797, 28.085668563842773, 33.489864349365234, 25.830928802490234, 50.2641487121582, 17.443830490112305, 34.919708251953125]","[-725.77880859375, 9.069072723388672, -95.52122497558594, -20.877046585083008, -62.9627685546875, -28.243846893310547, -46.81107711791992, -47.71765899658203, -46.11714553833008, -33.89997863769531, -27.78752899169922, -33.93946838378906]","[292.974365234375, 171.46702575683594, 128.31915283203125, 100.87425231933594, 88.32366943359375, 71.33721923828125, 74.89674377441406, 81.20751953125, 71.94807434082031, 84.16412353515625, 45.231361389160156, 68.85917663574219]",1263.5874,902161.2,3958.9465,126.96477,3831.9817,0.10219429,0.016692076,0.51370287,0.00043815444,0.5132647,0.0924781976744186,0.0021705527586702,0.4125,0.0125,0.3999999999999999,male,Ses05M_male,Ses05M_male
5.21,6.44,happy,"[-492.8802185058594, 108.74700164794922, -41.57257843017578, 18.989238739013672, -14.5944242477417, 13.994505882263184, -22.95744514465332, -4.586155891418457, -10.7318696975708, -2.722773313522339, -9.231513977050781, 1.0711044073104858]","[5333.92041015625, 336.4416198730469, 1695.3076171875, 402.7021789550781, 252.0406494140625, 187.4828643798828, 174.41387939453125, 242.8342742919922, 142.07920837402344, 197.64097595214844, 159.29296875, 131.47836303710938]","[-381.7421569824219, 154.54881286621094, 34.25617980957031, 75.02566528320312, 16.16796875, 42.90923309326172, 10.275410652160645, 30.760997772216797, 16.17634391784668, 34.03099060058594, 31.899398803710938, 27.683345794677734]","[-659.218505859375, 66.05320739746094, -121.3785629272461, -22.704864501953125, -51.75225830078125, -22.555471420288086, -58.44834899902344, -49.776092529296875, -39.48935317993164, -38.78488540649414, -30.765987396240234, -19.1728458404541]","[277.4763488769531, 88.49560546875, 155.63473510742188, 97.73052978515625, 67.92022705078125, 65.46470642089844, 68.72376251220703, 80.53709411621094, 55.66569519042969, 72.81587219238281, 62.66538619995117, 46.85619354248047]",1105.3687,551943.9,3958.4783,137.18527,3821.293,0.3237562,0.12651947,2.1021268,0.0013891852,2.1007376,0.0979586693548387,0.0018189333976245,0.19375,0.021875,0.171875,female,Ses01F_female,Ses01F_female
90.0757,94.3118,happy,"[-623.621826171875, 89.61634063720703, -18.641632080078125, 30.274728775024414, -14.24404525756836, 12.505524635314941, -7.188104629516602, -5.432573318481445, -16.919414520263672, -0.35283762216567993, -13.226106643676758, 1.8180525302886963]","[7635.818359375, 744.5869750976562, 1009.9973754882812, 551.1451416015625, 348.48828125, 297.5332336425781, 222.5832977294922, 301.403076171875, 168.5881805419922, 108.34046936035156, 133.3778076171875, 125.84552001953125]","[-433.9346923828125, 152.78515625, 46.07374954223633, 96.41948699951172, 29.59469985961914, 54.15272521972656, 35.513343811035156, 33.38882064819336, 12.527783393859863, 29.795772552490234, 19.41460418701172, 36.49378967285156]","[-757.7374877929688, 15.577987670898438, -103.43180847167969, -22.883426666259766, -70.97079467773438, -32.691497802734375, -41.64421463012695, -61.7869758605957, -61.342742919921875, -34.506568908691406, -52.77482604980469, -30.107526779174805]","[323.80279541015625, 137.20716857910156, 149.50555419921875, 119.30291748046875, 100.56549072265625, 86.84422302246094, 77.15756225585938, 95.17579650878906, 73.87052917480469, 64.30233764648438, 72.1894302368164, 66.601318359375]",1343.1271,1081687.1,3974.3833,128.665,3845.7183,0.0450605,0.0083480105,0.4960908,0.00016766367,0.49592313,0.1033018867924528,0.0043681511992702,0.453125,0.028125,0.425,male,Ses03M_male,Ses03M_male
89.5569,103.31,happy,"[-638.512451171875, 98.92166900634766, -0.01288604736328125, 38.63542175292969, -4.692089557647705, 10.806228637695312, -9.070772171020508, -2.8002638816833496, -5.703735828399658, -1.4259332418441772, -0.14300020039081573, 4.152865409851074]","[6266.830078125, 1733.4869384765625, 869.7908935546875, 662.5714721679688, 469.74078369140625, 300.231689453125, 216.0913848876953, 273.4220886230469, 172.61756896972656, 255.1136932373047, 166.06874084472656, 173.5290069580078]","[-432.5446472167969, 177.9967803955078, 62.829742431640625, 121.2217025756836, 42.34320068359375, 71.4102783203125, 33.14912414550781, 50.705360412597656, 31.5156307220459, 44.4722900390625, 59.346153259277344, 67.54389953613281]","[-765.0232543945312, -44.73995590209961, -103.934814453125, -31.594585418701172, -81.67356872558594, -38.722015380859375, -58.817535400390625, -56.36199188232422, -49.51409912109375, -57.74834442138672, -39.50051498413086, -36.28950881958008]","[332.4786071777344, 222.7367401123047, 166.76455688476562, 152.8162841796875, 124.01676940917969, 110.13229370117188, 91.96665954589844, 107.06735229492188, 81.02973175048828, 102.22063446044922, 98.84666442871094, 103.83340454101562]",1280.5732,1226974.1,3969.2476,125.20994,3844.0376,0.048941813,0.021823041,1.8124638,0.00013554492,1.8123282,0.0979696584302325,0.013273352049956,0.625,0.003125,0.621875,male,Ses05M_male,Ses05M_male
206.3191,208.5912,happy,"[-550.13330078125, 80.59719848632812, -48.64016342163086, 39.1900749206543, -31.492942810058594, 4.31065034866333, -12.433710098266602, -2.286405324935913, -21.582334518432617, 1.0492768287658691, -9.83841323852539, 1.5210524797439575]","[6633.7978515625, 591.7451782226562, 1573.271240234375, 568.1799926757812, 354.4444274902344, 381.66107177734375, 307.4232177734375, 225.54193115234375, 202.36248779296875, 172.54916381835938, 160.05520629882812, 117.15695190429688]","[-336.68865966796875, 133.3903045654297, 28.955039978027344, 100.47994995117188, 16.48442268371582, 51.40993118286133, 28.303333282470703, 43.57231521606445, 14.987422943115234, 40.06080627441406, 26.786510467529297, 32.758934020996094]","[-818.307861328125, 16.33064842224121, -168.0808563232422, -27.114131927490234, -86.34823608398438, -41.3109130859375, -53.13146209716797, -41.36652374267578, -58.74479675292969, -28.554790496826172, -42.098541259765625, -27.575531005859375]","[481.61920166015625, 117.05965423583984, 197.035888671875, 127.59408569335938, 102.83265686035156, 92.72084045410156, 81.43479919433594, 84.9388427734375, 73.73222351074219, 68.6156005859375, 68.88505554199219, 60.33446502685547]",1694.2273,1171075.9,3956.7563,139.92151,3816.835,0.066928335,0.00807796,0.47266275,0.00011927518,0.47254348,0.1270970394736842,0.0031848071266519,0.278125,0.01875,0.259375,male,Ses03M_male,Ses03M_male
20.0369,22.7032,happy,"[-770.8694458007812, 105.91773986816406, -16.029443740844727, 30.495498657226562, -9.53056526184082, 17.338703155517578, -6.928581714630127, 6.8685526847839355, -13.831517219543457, 1.5033776760101318, -5.630313396453857, 2.371647596359253]","[1913.282958984375, 203.16665649414062, 154.06820678710938, 127.76243591308594, 118.02657318115234, 139.49095153808594, 81.61402130126953, 71.24430084228516, 82.2461929321289, 67.43865203857422, 131.34352111816406, 58.072776794433594]","[-653.2410888671875, 140.4099884033203, 18.751996994018555, 74.22537231445312, 16.110767364501953, 47.2939453125, 18.118228912353516, 26.818374633789062, 4.211658477783203, 23.686935424804688, 17.636363983154297, 26.935331344604492]","[-819.638671875, 40.431236267089844, -59.270751953125, 4.978721618652344, -50.57892608642578, -16.69647789001465, -36.714599609375, -24.373632431030273, -42.55769348144531, -26.51911163330078, -39.16078186035156, -16.800281524658203]","[166.3975830078125, 99.97875213623047, 78.02275085449219, 69.24665069580078, 66.689697265625, 63.99042510986328, 54.832828521728516, 51.19200897216797, 46.769351959228516, 50.20604705810547, 56.79714584350586, 43.73561096191406]",956.79315,472881.94,3954.018,126.36755,3827.6504,0.0014908104,8.7321005e-06,0.015497681,2.2494001e-05,0.0154751865,0.0637055243445692,0.0004627247892381,0.140625,0.021875,0.11875,male,Ses03M_male,Ses03M_male
244.68,245.78,happy,"[-727.8214111328125, 99.2536392211914, -27.838796615600586, 38.325618743896484, -16.383575439453125, 29.014678955078125, -4.2805681228637695, 6.873834133148193, -15.547965049743652, 6.573480129241943, -10.910120010375977, 12.09218978881836]","[998.2960205078125, 333.72650146484375, 96.90325164794922, 143.1178436279297, 245.92897033691406, 134.75933837890625, 129.4101104736328, 102.56233215332031, 110.09989929199219, 66.75028228759766, 127.43944549560547, 82.21937561035156]","[-654.7003173828125, 127.13864135742188, -5.911001205444336, 75.17462158203125, 21.14043426513672, 62.18311309814453, 22.521493911743164, 32.09653854370117, 6.0760602951049805, 29.48705291748047, 15.988692283630371, 41.667022705078125]","[-786.9993286132812, 31.719402313232422, -52.00661849975586, 13.490011215209961, -53.837764739990234, 4.516854286193848, -29.94843864440918, -20.5339298248291, -42.5839958190918, -12.385650634765625, -52.911067962646484, -9.376184463500977]","[132.29901123046875, 95.41923522949219, 46.095619201660156, 61.684608459472656, 74.97819519042969, 57.666259765625, 52.469932556152344, 52.630470275878906, 48.660057067871094, 41.872703552246094, 68.8997573852539, 51.04320526123047]",1345.4595,1229799.2,3963.3525,128.74068,3834.6118,0.0011998728,1.2208375e-06,0.0045192577,0.00015633367,0.004362924,0.0787443693693693,0.0029298317532059,0.253125,0.015625,0.2375,female,Ses05F_female,Ses05F_female
263.05,264.44,happy,"[-582.4221801757812, 108.2926025390625, -29.05261993408203, 41.18121337890625, -16.632930755615234, 15.263619422912598, -17.979623794555664, -3.5976505279541016, -12.729517936706543, -6.0287580490112305, -14.840956687927246, -3.5635573863983154]","[4186.05908203125, 484.1350402832031, 756.4668579101562, 499.5955505371094, 305.88922119140625, 168.193115234375, 208.3521270751953, 269.8319396972656, 194.43016052246094, 221.41998291015625, 184.9886932373047, 169.39247131347656]","[-450.39434814453125, 150.790283203125, 40.116825103759766, 112.56488037109375, 22.49920082092285, 53.411834716796875, 12.228052139282227, 38.84423828125, 18.023719787597656, 34.99822998046875, 17.68037986755371, 34.59983825683594]","[-712.0758666992188, 5.165698051452637, -82.83535766601562, -0.61562180519104, -52.234535217285156, -14.154358863830566, -62.07660675048828, -45.331275939941406, -47.46619415283203, -44.78607940673828, -47.16633224487305, -31.518678665161133]","[261.6815185546875, 145.6245880126953, 122.95217895507812, 113.18050384521484, 74.73373413085938, 67.56619262695312, 74.30465698242188, 84.1755142211914, 65.48991394042969, 79.78430938720703, 64.84671020507812, 66.11851501464844]",1067.1064,766802.4,3877.388,131.22435,3746.1636,0.07697164,0.007860975,0.41477215,0.00055745756,0.4142147,0.0783035714285714,0.0033568319515306,0.440625,0.0125,0.428125,female,Ses05F_female,Ses05F_female
112.7967,115.3962,happy,"[-652.365966796875, 95.72806549072266, -25.755340576171875, 32.08339309692383, -14.908873558044434, 19.36785316467285, -6.622106552124023, -5.666444778442383, -9.392569541931152, 0.03557492792606354, -13.109221458435059, 4.2721452713012695]","[8895.26953125, 829.9320678710938, 1220.50537109375, 417.6166076660156, 396.7120361328125, 177.29615783691406, 173.44264221191406, 354.5614929199219, 164.75125122070312, 176.6838836669922, 142.24241638183594, 138.45298767089844]","[-457.5052795410156, 160.13528442382812, 59.122901916503906, 105.34577941894531, 18.520076751708984, 47.76765441894531, 28.305208206176758, 28.47694206237793, 32.05404281616211, 39.046653747558594, 13.191204071044922, 37.902278900146484]","[-809.0584106445312, 29.202327728271484, -106.05268859863281, -15.10383129119873, -78.92788696289062, -24.293067932128906, -38.4440803527832, -51.250457763671875, -41.8968505859375, -33.52098083496094, -44.274600982666016, -25.985937118530273]","[351.5531311035156, 130.93295288085938, 165.17559814453125, 120.4496078491211, 97.44796752929688, 72.06072235107422, 66.7492904663086, 79.72740173339844, 73.95089721679688, 72.56763458251953, 57.46580505371094, 63.888214111328125]",1459.4116,1163995.0,3945.1333,125.14222,3819.991,0.01820312,0.00074578286,0.16623199,4.168111e-05,0.16619031,0.1010937499999999,0.0033572397085336,0.35625,0.015625,0.340625,male,Ses03M_male,Ses03M_male
221.15,222.83,happy,"[-628.521240234375, 119.5243148803711, -27.480491638183594, 28.463329315185547, -17.516462326049805, 8.70804214477539, -8.138202667236328, -4.504868984222412, -1.8114198446273804, 2.2702460289001465, -2.1401407718658447, 4.723724842071533]","[11625.486328125, 430.4671630859375, 488.7547607421875, 345.96356201171875, 530.7061157226562, 123.42044067382812, 204.99578857421875, 284.8338928222656, 156.5581817626953, 179.4513397216797, 75.85836029052734, 96.25949096679688]","[-433.4869079589844, 180.87957763671875, 14.741629600524902, 81.94802856445312, 19.050756454467773, 41.71461486816406, 28.04544448852539, 29.18331527709961, 24.615253448486328, 51.37998962402344, 19.36505126953125, 34.88237380981445]","[-766.3576049804688, 48.79424285888672, -95.57154083251953, -19.298831939697266, -63.8016471862793, -26.3653621673584, -47.804832458496094, -47.91462707519531, -37.122379302978516, -26.143604278564453, -28.775346755981445, -21.129390716552734]","[332.8706970214844, 132.0853271484375, 110.31317138671875, 101.24685668945312, 82.85240173339844, 68.0799789428711, 75.85028076171875, 77.09794616699219, 61.737632751464844, 77.52359008789062, 48.14039611816406, 56.01176452636719]",1113.7711,731048.2,3926.9802,126.476135,3800.5042,0.051512785,0.0073763644,0.414034,0.00021221675,0.4138218,0.0713202662721893,0.0007861428991894,0.153125,0.01875,0.134375,male,Ses05M_male,Ses05M_male
121.0516,127.2609,happy,"[-516.9227294921875, 87.85688781738281, -49.1092643737793, 37.1414680480957, -25.371623992919922, 5.658023834228516, -13.899527549743652, -3.9611706733703613, -15.705080032348633, -0.2577287554740906, -10.163654327392578, -0.031420230865478516]","[6198.89794921875, 1038.418701171875, 755.9747314453125, 525.35400390625, 325.8118896484375, 387.17584228515625, 182.94406127929688, 186.175048828125, 211.6543426513672, 178.87124633789062, 268.42999267578125, 152.81214904785156]","[-347.7091979980469, 159.64251708984375, 37.57172393798828, 94.4693374633789, 21.107872009277344, 70.95015716552734, 17.144710540771484, 38.8375129699707, 18.88674545288086, 37.44690704345703, 35.65304946899414, 31.711097717285156]","[-745.610595703125, -14.076287269592285, -116.54591369628906, -30.02389907836914, -86.98004150390625, -51.182273864746094, -60.882102966308594, -44.45850372314453, -66.39955139160156, -32.7302131652832, -56.37731170654297, -42.456119537353516]","[397.9013977050781, 173.71881103515625, 154.11764526367188, 124.49324035644531, 108.0879135131836, 122.13243103027344, 78.02680969238281, 83.2960205078125, 85.28630065917969, 70.1771240234375, 92.03036499023438, 74.16722106933594]",1640.1423,1126810.5,3973.2483,125.875946,3847.3723,0.15568128,0.0464547,1.4506919,0.00040491484,1.450287,0.1356682769726248,0.0055966724678846,0.596875,0.01875,0.578125,female,Ses02F_female,Ses02F_female
59.4344,65.86,happy,"[-605.220703125, 83.37092590332031, -27.500978469848633, 37.8094367980957, -5.961707592010498, 17.269296646118164, -9.684014320373535, -0.26556557416915894, -13.25999927520752, 1.9692883491516113, -9.65159797668457, 6.617650508880615]","[5849.06689453125, 2454.271728515625, 1140.895751953125, 548.5700073242188, 256.7129211425781, 297.9854431152344, 252.98318481445312, 336.7330322265625, 146.7506561279297, 202.08251953125, 92.67475128173828, 112.5572509765625]","[-419.9528503417969, 181.2200927734375, 47.50210189819336, 110.53644561767578, 36.187198638916016, 61.40637969970703, 32.10273742675781, 48.93263626098633, 20.04275131225586, 38.92081832885742, 17.22512435913086, 32.943763732910156]","[-753.901123046875, -56.96531295776367, -118.1172103881836, -28.81774139404297, -51.59185028076172, -33.82549285888672, -59.29838943481445, -55.68473434448242, -49.587738037109375, -33.74348831176758, -37.26751708984375, -23.11079978942871]","[333.9482727050781, 238.18540954589844, 165.6193084716797, 139.35418701171875, 87.779052734375, 95.23187255859375, 91.401123046875, 104.61737060546875, 69.6304931640625, 72.664306640625, 54.49264144897461, 56.0545654296875]",1613.401,1213022.4,3974.076,125.31333,3848.7627,0.050087456,0.010985932,0.58960456,0.00019071647,0.5894138,0.1446102255054432,0.0149559601724608,0.628125,0.003125,0.625,male,Ses04M_male,Ses04M_male
110.3312,112.55,happy,"[-536.8250732421875, 99.9478988647461, -28.983890533447266, 52.57588195800781, -14.541719436645508, 9.723428726196289, -16.180400848388672, -2.782754898071289, -19.12843132019043, -3.9018967151641846, -8.283032417297363, 2.6936681270599365]","[6429.62841796875, 1001.796875, 1011.6947631835938, 752.36865234375, 435.9975280761719, 404.0101318359375, 172.60153198242188, 196.65208435058594, 126.45335388183594, 127.46196746826172, 116.2574234008789, 107.05514526367188]","[-315.267822265625, 203.447998046875, 30.146085739135742, 112.81173706054688, 37.14535903930664, 52.649932861328125, 16.813377380371094, 30.62912368774414, 7.888926982879639, 28.234859466552734, 24.140932083129883, 26.585468292236328]","[-688.982421875, 13.361017227172852, -122.05960083007812, -27.647079467773438, -70.0755615234375, -29.901933670043945, -47.15934753417969, -36.883480072021484, -55.08100891113281, -30.336212158203125, -37.79525375366211, -22.03762435913086]","[373.714599609375, 190.08697509765625, 152.2056884765625, 140.4588165283203, 107.22091674804688, 82.55186462402344, 63.97272491455078, 67.51260375976562, 62.96993637084961, 58.57107162475586, 61.936187744140625, 48.62309265136719]",1474.1606,1102406.9,3945.3022,131.53435,3813.7678,0.122051835,0.05108255,1.6694638,0.00094553665,1.6685182,0.0907939189189189,0.0021081147659483,0.303125,0.025,0.2781249999999999,female,Ses02F_female,Ses02F_female
