relative path,actor,word,emotion,gender
OAF_chat_ps.wav,OAF,chat,ps,female
YAF_king_angry.wav,YAF,king,angry,female
OAF_hall_happy.wav,OAF,hall,happy,female
OAF_sheep_neutral.wav,OAF,sheep,neutral,female
YAF_dime_disgust.wav,YAF,dime,disgust,female
OAF_doll_disgust.wav,OAF,doll,disgust,female
YAF_sour_sad.wav,YAF,sour,sad,female
OAF_have_ps.wav,OAF,have,ps,female
YAF_love_disgust.wav,YAF,love,disgust,female
YAF_hire_angry.wav,YAF,hire,angry,female
YAF_live_fear.wav,YAF,live,fear,female
OAF_gaze_fear.wav,OAF,gaze,fear,female
YAF_bar_disgust.wav,YAF,bar,disgust,female
OAF_bar_fear.wav,OAF,bar,fear,female
OAF_judge_angry.wav,OAF,judge,angry,female
YAF_void_ps.wav,YAF,void,ps,female
YAF_home_sad.wav,YAF,home,sad,female
OAF_juice_disgust.wav,OAF,juice,disgust,female
YAF_hole_sad.wav,YAF,hole,sad,female
OAF_pass_neutral.wav,OAF,pass,neutral,female
YAF_rot_disgust.wav,YAF,rot,disgust,female
OAF_thumb_sad.wav,OAF,thumb,sad,female
YAF_take_angry.wav,YAF,take,angry,female
YAF_choice_happy.wav,YAF,choice,happy,female
OAF_cause_fear.wav,OAF,cause,fear,female
OAF_book_fear.wav,OAF,book,fear,female
YAF_bean_disgust.wav,YAF,bean,disgust,female
OAF_numb_angry.wav,OAF,numb,angry,female
YAF_third_fear.wav,YAF,third,fear,female
YAF_calm_angry.wav,YAF,calm,angry,female
OAF_goose_angry.wav,OAF,goose,angry,female
YAF_cheek_ps.wav,YAF,cheek,ps,female
OAF_pick_angry.wav,OAF,pick,angry,female
YAF_gap_fear.wav,YAF,gap,fear,female
OAF_gaze_happy.wav,OAF,gaze,happy,female
OAF_kite_happy.wav,OAF,kite,happy,female
YAF_ditch_neutral.wav,YAF,ditch,neutral,female
YAF_date_fear.wav,YAF,date,fear,female
YAF_fit_sad.wav,YAF,fit,sad,female
OAF_love_happy.wav,OAF,love,happy,female
OAF_hate_sad.wav,OAF,hate,sad,female
OAF_team_happy.wav,OAF,team,happy,female
OAF_join_disgust.wav,OAF,join,disgust,female
YAF_hurl_disgust.wav,YAF,hurl,disgust,female
OAF_fat_neutral.wav,OAF,fat,neutral,female
OAF_fit_fear.wav,OAF,fit,fear,female
YAF_gap_angry.wav,YAF,gap,angry,female
OAF_fit_disgust.wav,OAF,fit,disgust,female
YAF_youth_angry.wav,YAF,youth,angry,female
OAF_live_ps.wav,OAF,live,ps,female
YAF_haze_happy.wav,YAF,haze,happy,female
OAF_match_sad.wav,OAF,match,sad,female
YAF_good_ps.wav,YAF,good,ps,female
YAF_south_ps.wav,YAF,south,ps,female
YAF_date_neutral.wav,YAF,date,neutral,female
OAF_ripe_neutral.wav,OAF,ripe,neutral,female
OAF_rot_sad.wav,OAF,rot,sad,female
YAF_puff_sad.wav,YAF,puff,sad,female
YAF_sub_disgust.wav,YAF,sub,disgust,female
OAF_whip_ps.wav,OAF,whip,ps,female
YAF_wife_ps.wav,YAF,wife,ps,female
YAF_rough_happy.wav,YAF,rough,happy,female
YAF_dog_disgust.wav,YAF,dog,disgust,female
YAF_said_sad.wav,YAF,said,sad,female
OAF_met_ps.wav,OAF,met,ps,female
YAF_rag_neutral.wav,YAF,rag,neutral,female
OAF_note_sad.wav,OAF,note,sad,female
OAF_voice_neutral.wav,OAF,voice,neutral,female
OAF_yearn_happy.wav,OAF,yearn,happy,female
YAF_laud_disgust.wav,YAF,laud,disgust,female
YAF_raise_neutral.wav,YAF,raise,neutral,female
OAF_lease_sad.wav,OAF,lease,sad,female
YAF_shack_disgust.wav,YAF,shack,disgust,female
OAF_rush_neutral.wav,OAF,rush,neutral,female
YAF_name_sad.wav,YAF,name,sad,female
YAF_read_happy.wav,YAF,read,happy,female
OAF_whip_angry.wav,OAF,whip,angry,female
YAF_mode_fear.wav,YAF,mode,fear,female
YAF_which_happy.wav,YAF,which,happy,female
YAF_lot_happy.wav,YAF,lot,happy,female
OAF_fall_disgust.wav,OAF,fall,disgust,female
OAF_hit_ps.wav,OAF,hit,ps,female
OAF_wheat_fear.wav,OAF,wheat,fear,female
OAF_keg_disgust.wav,OAF,keg,disgust,female
YAF_peg_happy.wav,YAF,peg,happy,female
YAF_half_ps.wav,YAF,half,ps,female
YAF_five_sad.wav,YAF,five,sad,female
YAF_hash_sad.wav,YAF,hash,sad,female
OAF_keep_neutral.wav,OAF,keep,neutral,female
YAF_have_angry.wav,YAF,have,angry,female
YAF_rain_ps.wav,YAF,rain,ps,female
OAF_kick_neutral.wav,OAF,kick,neutral,female
OAF_live_disgust.wav,OAF,live,disgust,female
OAF_hall_fear.wav,OAF,hall,fear,female
YAF_whip_neutral.wav,YAF,whip,neutral,female
YAF_pad_disgust.wav,YAF,pad,disgust,female
YAF_mouse_sad.wav,YAF,mouse,sad,female
OAF_ripe_fear.wav,OAF,ripe,fear,female
YAF_pick_neutral.wav,YAF,pick,neutral,female
OAF_fall_angry.wav,OAF,fall,angry,female
YAF_rot_angry.wav,YAF,rot,angry,female
OAF_gin_happy.wav,OAF,gin,happy,female
YAF_voice_neutral.wav,YAF,voice,neutral,female
OAF_cab_sad.wav,OAF,cab,sad,female
OAF_witch_happy.wav,OAF,witch,happy,female
OAF_shack_disgust.wav,OAF,shack,disgust,female
YAF_tape_angry.wav,YAF,tape,angry,female
OAF_dead_fear.wav,OAF,dead,fear,female
OAF_raise_neutral.wav,OAF,raise,neutral,female
YAF_rain_disgust.wav,YAF,rain,disgust,female
YAF_wash_ps.wav,YAF,wash,ps,female
OAF_hurl_sad.wav,OAF,hurl,sad,female
OAF_mess_angry.wav,OAF,mess,angry,female
OAF_bite_angry.wav,OAF,bite,angry,female
OAF_talk_angry.wav,OAF,talk,angry,female
YAF_tell_disgust.wav,YAF,tell,disgust,female
OAF_wag_neutral.wav,OAF,wag,neutral,female
YAF_jar_neutral.wav,YAF,jar,neutral,female
OAF_fail_fear.wav,OAF,fail,fear,female
YAF_hash_fear.wav,YAF,hash,fear,female
YAF_bath_fear.wav,YAF,bath,fear,female
YAF_turn_disgust.wav,YAF,turn,disgust,female
YAF_mood_fear.wav,YAF,mood,fear,female
YAF_sheep_neutral.wav,YAF,sheep,neutral,female
YAF_tape_ps.wav,YAF,tape,ps,female
YAF_germ_sad.wav,YAF,germ,sad,female
YAF_half_neutral.wav,YAF,half,neutral,female
OAF_week_ps.wav,OAF,week,ps,female
YAF_make_angry.wav,YAF,make,angry,female
YAF_ripe_sad.wav,YAF,ripe,sad,female
OAF_pool_disgust.wav,OAF,pool,disgust,female
YAF_check_sad.wav,YAF,check,sad,female
YAF_goal_sad.wav,YAF,goal,sad,female
OAF_long_disgust.wav,OAF,long,disgust,female
YAF_raise_angry.wav,YAF,raise,angry,female
OAF_dead_happy.wav,OAF,dead,happy,female
YAF_juice_disgust.wav,YAF,juice,disgust,female
OAF_mob_neutral.wav,OAF,mob,neutral,female
OAF_shack_angry.wav,OAF,shack,angry,female
OAF_pain_neutral.wav,OAF,pain,neutral,female
OAF_jar_happy.wav,OAF,jar,happy,female
YAF_kick_fear.wav,YAF,kick,fear,female
YAF_pole_fear.wav,YAF,pole,fear,female
OAF_moon_disgust.wav,OAF,moon,disgust,female
OAF_shirt_happy.wav,OAF,shirt,happy,female
OAF_rag_ps.wav,OAF,rag,ps,female
OAF_doll_angry.wav,OAF,doll,angry,female
OAF_wire_sad.wav,OAF,wire,sad,female
YAF_fit_angry.wav,YAF,fit,angry,female
YAF_thin_fear.wav,YAF,thin,fear,female
YAF_ring_angry.wav,YAF,ring,angry,female
YAF_lose_fear.wav,YAF,lose,fear,female
YAF_hush_neutral.wav,YAF,hush,neutral,female
YAF_hurl_ps.wav,YAF,hurl,ps,female
OAF_ditch_neutral.wav,OAF,ditch,neutral,female
OAF_name_happy.wav,OAF,name,happy,female
OAF_near_ps.wav,OAF,near,ps,female
OAF_jail_ps.wav,OAF,jail,ps,female
YAF_vote_disgust.wav,YAF,vote,disgust,female
OAF_life_angry.wav,OAF,life,angry,female
OAF_date_ps.wav,OAF,date,ps,female
YAF_neat_happy.wav,YAF,neat,happy,female
OAF_raid_happy.wav,OAF,raid,happy,female
YAF_hit_neutral.wav,YAF,hit,neutral,female
OAF_fat_happy.wav,OAF,fat,happy,female
OAF_void_fear.wav,OAF,void,fear,female
OAF_sour_disgust.wav,OAF,sour,disgust,female
OAF_room_fear.wav,OAF,room,fear,female
YAF_pain_happy.wav,YAF,pain,happy,female
YAF_fall_sad.wav,YAF,fall,sad,female
OAF_name_disgust.wav,OAF,name,disgust,female
OAF_peg_sad.wav,OAF,peg,sad,female
YAF_hole_neutral.wav,YAF,hole,neutral,female
YAF_cool_disgust.wav,YAF,cool,disgust,female
OAF_dab_happy.wav,OAF,dab,happy,female
YAF_week_disgust.wav,YAF,week,disgust,female
YAF_bath_sad.wav,YAF,bath,sad,female
OAF_phone_sad.wav,OAF,phone,sad,female
YAF_late_happy.wav,YAF,late,happy,female
OAF_mop_fear.wav,OAF,mop,fear,female
YAF_get_sad.wav,YAF,get,sad,female
YAF_keg_angry.wav,YAF,keg,angry,female
YAF_name_fear.wav,YAF,name,fear,female
YAF_bone_disgust.wav,YAF,bone,disgust,female
OAF_peg_fear.wav,OAF,peg,fear,female
OAF_sheep_happy.wav,OAF,sheep,happy,female
OAF_mood_sad.wav,OAF,mood,sad,female
YAF_wire_ps.wav,YAF,wire,ps,female
YAF_soup_fear.wav,YAF,soup,fear,female
OAF_ton_disgust.wav,OAF,ton,disgust,female
OAF_mouse_disgust.wav,OAF,mouse,disgust,female
YAF_time_neutral.wav,YAF,time,neutral,female
OAF_five_happy.wav,OAF,five,happy,female
YAF_keep_sad.wav,YAF,keep,sad,female
YAF_lid_happy.wav,YAF,lid,happy,female
OAF_pearl_neutral.wav,OAF,pearl,neutral,female
YAF_reach_happy.wav,YAF,reach,happy,female
YAF_such_fear.wav,YAF,such,fear,female
YAF_knock_sad.wav,YAF,knock,sad,female
YAF_rush_angry.wav,YAF,rush,angry,female
YAF_third_happy.wav,YAF,third,happy,female
OAF_mop_angry.wav,OAF,mop,angry,female
YAF_red_happy.wav,YAF,red,happy,female
OAF_match_ps.wav,OAF,match,ps,female
OAF_sure_ps.wav,OAF,sure,ps,female
YAF_five_neutral.wav,YAF,five,neutral,female
YAF_have_sad.wav,YAF,have,sad,female
YAF_pain_fear.wav,YAF,pain,fear,female
OAF_mop_disgust.wav,OAF,mop,disgust,female
YAF_rough_disgust.wav,YAF,rough,disgust,female
YAF_beg_neutral.wav,YAF,beg,neutral,female
OAF_gas_fear.wav,OAF,gas,fear,female
OAF_cab_ps.wav,OAF,cab,ps,female
OAF_merge_disgust.wav,OAF,merge,disgust,female
OAF_hire_neutral.wav,OAF,hire,neutral,female
YAF_note_happy.wav,YAF,note,happy,female
YAF_reach_sad.wav,YAF,reach,sad,female
OAF_note_fear.wav,OAF,note,fear,female
OAF_such_sad.wav,OAF,such,sad,female
OAF_lot_sad.wav,OAF,lot,sad,female
OAF_phone_fear.wav,OAF,phone,fear,female
YAF_wash_fear.wav,YAF,wash,fear,female
OAF_sure_angry.wav,OAF,sure,angry,female
OAF_bought_sad.wav,OAF,bought,sad,female
OAF_shall_sad.wav,OAF,shall,sad,female
OAF_burn_sad.wav,OAF,burn,sad,female
YAF_burn_angry.wav,YAF,burn,angry,female
OAF_date_happy.wav,OAF,date,happy,female
OAF_ditch_sad.wav,OAF,ditch,sad,female
YAF_bar_happy.wav,YAF,bar,happy,female
YAF_luck_angry.wav,YAF,luck,angry,female
YAF_south_sad.wav,YAF,south,sad,female
OAF_boat_neutral.wav,OAF,boat,neutral,female
OAF_tip_neutral.wav,OAF,tip,neutral,female
OAF_knock_ps.wav,OAF,knock,ps,female
YAF_nice_sad.wav,YAF,nice,sad,female
YAF_choice_neutral.wav,YAF,choice,neutral,female
OAF_goal_disgust.wav,OAF,goal,disgust,female
YAF_ripe_happy.wav,YAF,ripe,happy,female
OAF_room_angry.wav,OAF,room,angry,female
OAF_chat_neutral.wav,OAF,chat,neutral,female
YAF_far_angry.wav,YAF,far,angry,female
OAF_numb_disgust.wav,OAF,numb,disgust,female
OAF_join_angry.wav,OAF,join,angry,female
OAF_dead_neutral.wav,OAF,dead,neutral,female
OAF_pike_disgust.wav,OAF,pike,disgust,female
OAF_lose_happy.wav,OAF,lose,happy,female
YAF_calm_disgust.wav,YAF,calm,disgust,female
YAF_get_angry.wav,YAF,get,angry,female
YAF_third_ps.wav,YAF,third,ps,female
YAF_date_sad.wav,YAF,date,sad,female
OAF_near_sad.wav,OAF,near,sad,female
OAF_loaf_sad.wav,OAF,loaf,sad,female
OAF_vote_angry.wav,OAF,vote,angry,female
YAF_numb_fear.wav,YAF,numb,fear,female
OAF_nag_angry.wav,OAF,nag,angry,female
OAF_back_disgust.wav,OAF,back,disgust,female
OAF_when_neutral.wav,OAF,when,neutral,female
YAF_size_disgust.wav,YAF,size,disgust,female
YAF_calm_sad.wav,YAF,calm,sad,female
OAF_shirt_disgust.wav,OAF,shirt,disgust,female
OAF_pick_sad.wav,OAF,pick,sad,female
OAF_shawl_angry.wav,OAF,shawl,angry,female
OAF_talk_ps.wav,OAF,talk,ps,female
YAF_goal_fear.wav,YAF,goal,fear,female
OAF_choice_disgust.wav,OAF,choice,disgust,female
YAF_sell_disgust.wav,YAF,sell,disgust,female
YAF_name_angry.wav,YAF,name,angry,female
OAF_mop_ps.wav,OAF,mop,ps,female
OAF_such_disgust.wav,OAF,such,disgust,female
OAF_good_disgust.wav,OAF,good,disgust,female
OAF_south_disgust.wav,OAF,south,disgust,female
OAF_life_sad.wav,OAF,life,sad,female
OAF_dog_ps.wav,OAF,dog,ps,female
OAF_void_ps.wav,OAF,void,ps,female
OAF_sail_disgust.wav,OAF,sail,disgust,female
OAF_ring_happy.wav,OAF,ring,happy,female
OAF_luck_fear.wav,OAF,luck,fear,female
YAF_doll_happy.wav,YAF,doll,happy,female
OAF_gap_happy.wav,OAF,gap,happy,female
YAF_red_disgust.wav,YAF,red,disgust,female
OAF_fit_sad.wav,OAF,fit,sad,female
YAF_came_neutral.wav,YAF,came,neutral,female
OAF_yearn_disgust.wav,OAF,yearn,disgust,female
YAF_should_sad.wav,YAF,should,sad,female
OAF_south_happy.wav,OAF,south,happy,female
YAF_dead_angry.wav,YAF,dead,angry,female
OAF_thin_neutral.wav,OAF,thin,neutral,female
YAF_chat_ps.wav,YAF,chat,ps,female
YAF_have_ps.wav,YAF,have,ps,female
OAF_pike_fear.wav,OAF,pike,fear,female
OAF_make_happy.wav,OAF,make,happy,female
YAF_gap_sad.wav,YAF,gap,sad,female
OAF_dog_fear.wav,OAF,dog,fear,female
YAF_moon_fear.wav,YAF,moon,fear,female
YAF_rat_neutral.wav,YAF,rat,neutral,female
OAF_check_ps.wav,OAF,check,ps,female
OAF_seize_disgust.wav,OAF,seize,disgust,female
OAF_tough_sad.wav,OAF,tough,sad,female
YAF_goose_fear.wav,YAF,goose,fear,female
OAF_lot_angry.wav,OAF,lot,angry,female
OAF_soap_neutral.wav,OAF,soap,neutral,female
YAF_page_disgust.wav,YAF,page,disgust,female
OAF_dog_happy.wav,OAF,dog,happy,female
OAF_lore_sad.wav,OAF,lore,sad,female
YAF_ditch_happy.wav,YAF,ditch,happy,female
YAF_talk_happy.wav,YAF,talk,happy,female
YAF_bite_happy.wav,YAF,bite,happy,female
YAF_mess_happy.wav,YAF,mess,happy,female
YAF_lid_ps.wav,YAF,lid,ps,female
OAF_read_disgust.wav,OAF,read,disgust,female
OAF_lose_sad.wav,OAF,lose,sad,female
YAF_shawl_neutral.wav,YAF,shawl,neutral,female
OAF_should_happy.wav,OAF,should,happy,female
OAF_tape_happy.wav,OAF,tape,happy,female
OAF_chair_ps.wav,OAF,chair,ps,female
YAF_tell_sad.wav,YAF,tell,sad,female
OAF_third_sad.wav,OAF,third,sad,female
OAF_shall_fear.wav,OAF,shall,fear,female
OAF_mill_fear.wav,OAF,mill,fear,female
YAF_fall_happy.wav,YAF,fall,happy,female
YAF_judge_ps.wav,YAF,judge,ps,female
OAF_germ_neutral.wav,OAF,germ,neutral,female
OAF_life_neutral.wav,OAF,life,neutral,female
OAF_sell_fear.wav,OAF,sell,fear,female
OAF_chief_happy.wav,OAF,chief,happy,female
YAF_shirt_ps.wav,YAF,shirt,ps,female
YAF_hire_fear.wav,YAF,hire,fear,female
OAF_rose_fear.wav,OAF,rose,fear,female
YAF_pass_fear.wav,YAF,pass,fear,female
YAF_have_disgust.wav,YAF,have,disgust,female
YAF_cause_ps.wav,YAF,cause,ps,female
YAF_bath_disgust.wav,YAF,bath,disgust,female
OAF_half_fear.wav,OAF,half,fear,female
YAF_chair_angry.wav,YAF,chair,angry,female
OAF_jail_neutral.wav,OAF,jail,neutral,female
YAF_wife_neutral.wav,YAF,wife,neutral,female
OAF_wife_ps.wav,OAF,wife,ps,female
YAF_thought_sad.wav,YAF,thought,sad,female
OAF_have_happy.wav,OAF,have,happy,female
OAF_talk_disgust.wav,OAF,talk,disgust,female
YAF_base_neutral.wav,YAF,base,neutral,female
OAF_talk_fear.wav,OAF,talk,fear,female
YAF_judge_neutral.wav,YAF,judge,neutral,female
OAF_lid_disgust.wav,OAF,lid,disgust,female
OAF_pain_sad.wav,OAF,pain,sad,female
OAF_good_ps.wav,OAF,good,ps,female
YAF_time_fear.wav,YAF,time,fear,female
YAF_chain_neutral.wav,YAF,chain,neutral,female
OAF_perch_fear.wav,OAF,perch,fear,female
YAF_live_ps.wav,YAF,live,ps,female
OAF_thought_disgust.wav,OAF,thought,disgust,female
YAF_rot_sad.wav,YAF,rot,sad,female
YAF_whip_ps.wav,YAF,whip,ps,female
OAF_match_happy.wav,OAF,match,happy,female
OAF_knock_happy.wav,OAF,knock,happy,female
OAF_hall_disgust.wav,OAF,hall,disgust,female
YAF_far_ps.wav,YAF,far,ps,female
OAF_dip_ps.wav,OAF,dip,ps,female
OAF_sour_fear.wav,OAF,sour,fear,female
OAF_search_happy.wav,OAF,search,happy,female
OAF_rose_sad.wav,OAF,rose,sad,female
YAF_bean_ps.wav,YAF,bean,ps,female
YAF_sail_sad.wav,YAF,sail,sad,female
YAF_vote_happy.wav,YAF,vote,happy,female
OAF_pad_fear.wav,OAF,pad,fear,female
OAF_shirt_sad.wav,OAF,shirt,sad,female
OAF_read_sad.wav,OAF,read,sad,female
OAF_sheep_sad.wav,OAF,sheep,sad,female
YAF_said_ps.wav,YAF,said,ps,female
OAF_lore_disgust.wav,OAF,lore,disgust,female
OAF_chat_fear.wav,OAF,chat,fear,female
OAF_far_sad.wav,OAF,far,sad,female
YAF_lose_angry.wav,YAF,lose,angry,female
OAF_home_fear.wav,OAF,home,fear,female
YAF_take_disgust.wav,YAF,take,disgust,female
YAF_bone_fear.wav,YAF,bone,fear,female
YAF_beg_angry.wav,YAF,beg,angry,female
YAF_join_happy.wav,YAF,join,happy,female
OAF_read_fear.wav,OAF,read,fear,female
YAF_room_happy.wav,YAF,room,happy,female
YAF_mood_neutral.wav,YAF,mood,neutral,female
OAF_ripe_angry.wav,OAF,ripe,angry,female
YAF_mess_neutral.wav,YAF,mess,neutral,female
YAF_cause_sad.wav,YAF,cause,sad,female
OAF_jar_fear.wav,OAF,jar,fear,female
OAF_voice_happy.wav,OAF,voice,happy,female
OAF_mob_sad.wav,OAF,mob,sad,female
OAF_luck_happy.wav,OAF,luck,happy,female
YAF_date_angry.wav,YAF,date,angry,female
YAF_merge_ps.wav,YAF,merge,ps,female
YAF_gap_disgust.wav,YAF,gap,disgust,female
OAF_burn_happy.wav,OAF,burn,happy,female
OAF_doll_sad.wav,OAF,doll,sad,female
YAF_sure_happy.wav,YAF,sure,happy,female
YAF_kite_disgust.wav,YAF,kite,disgust,female
OAF_chief_fear.wav,OAF,chief,fear,female
OAF_note_angry.wav,OAF,note,angry,female
OAF_nice_disgust.wav,OAF,nice,disgust,female
OAF_pad_ps.wav,OAF,pad,ps,female
YAF_mess_sad.wav,YAF,mess,sad,female
YAF_cab_neutral.wav,YAF,cab,neutral,female
OAF_knock_neutral.wav,OAF,knock,neutral,female
OAF_tell_ps.wav,OAF,tell,ps,female
YAF_tire_neutral.wav,YAF,tire,neutral,female
OAF_thought_angry.wav,OAF,thought,angry,female
OAF_voice_fear.wav,OAF,voice,fear,female
YAF_kill_disgust.wav,YAF,kill,disgust,female
YAF_vine_fear.wav,YAF,vine,fear,female
YAF_kite_ps.wav,YAF,kite,ps,female
OAF_kill_ps.wav,OAF,kill,ps,female
OAF_learn_fear.wav,OAF,learn,fear,female
YAF_mill_ps.wav,YAF,mill,ps,female
OAF_get_neutral.wav,OAF,get,neutral,female
OAF_rush_happy.wav,OAF,rush,happy,female
OAF_deep_neutral.wav,OAF,deep,neutral,female
OAF_merge_happy.wav,OAF,merge,happy,female
OAF_raid_sad.wav,OAF,raid,sad,female
OAF_ton_ps.wav,OAF,ton,ps,female
YAF_lean_disgust.wav,YAF,lean,disgust,female
YAF_road_neutral.wav,YAF,road,neutral,female
OAF_thumb_ps.wav,OAF,thumb,ps,female
YAF_five_angry.wav,YAF,five,angry,female
YAF_limb_sad.wav,YAF,limb,sad,female
OAF_dab_fear.wav,OAF,dab,fear,female
OAF_keep_ps.wav,OAF,keep,ps,female
OAF_phone_angry.wav,OAF,phone,angry,female
OAF_late_angry.wav,OAF,late,angry,female
OAF_dodge_disgust.wav,OAF,dodge,disgust,female
YAF_laud_sad.wav,YAF,laud,sad,female
OAF_boat_ps.wav,OAF,boat,ps,female
YAF_burn_neutral.wav,YAF,burn,neutral,female
YAF_take_fear.wav,YAF,take,fear,female
OAF_tip_happy.wav,OAF,tip,happy,female
YAF_near_disgust.wav,YAF,near,disgust,female
OAF_hash_neutral.wav,OAF,hash,neutral,female
OAF_pain_angry.wav,OAF,pain,angry,female
YAF_hate_fear.wav,YAF,hate,fear,female
YAF_wire_fear.wav,YAF,wire,fear,female
YAF_base_fear.wav,YAF,base,fear,female
OAF_mode_neutral.wav,OAF,mode,neutral,female
OAF_hate_disgust.wav,OAF,hate,disgust,female
OAF_learn_disgust.wav,OAF,learn,disgust,female
OAF_raid_neutral.wav,OAF,raid,neutral,female
YAF_raid_angry.wav,YAF,raid,angry,female
OAF_neat_angry.wav,OAF,neat,angry,female
YAF_moon_ps.wav,YAF,moon,ps,female
YAF_lean_fear.wav,YAF,lean,fear,female
YAF_life_happy.wav,YAF,life,happy,female
YAF_make_neutral.wav,YAF,make,neutral,female
YAF_juice_happy.wav,YAF,juice,happy,female
YAF_rain_angry.wav,YAF,rain,angry,female
YAF_lease_happy.wav,YAF,lease,happy,female
OAF_hush_angry.wav,OAF,hush,angry,female
OAF_third_disgust.wav,OAF,third,disgust,female
YAF_juice_fear.wav,YAF,juice,fear,female
OAF_cab_fear.wav,OAF,cab,fear,female
YAF_met_angry.wav,YAF,met,angry,female
OAF_goose_disgust.wav,OAF,goose,disgust,female
YAF_wag_happy.wav,YAF,wag,happy,female
OAF_witch_ps.wav,OAF,witch,ps,female
OAF_haze_fear.wav,OAF,haze,fear,female
YAF_keen_angry.wav,YAF,keen,angry,female
YAF_chat_angry.wav,YAF,chat,angry,female
YAF_keen_ps.wav,YAF,keen,ps,female
OAF_red_ps.wav,OAF,red,ps,female
OAF_yes_neutral.wav,OAF,yes,neutral,female
YAF_shall_happy.wav,YAF,shall,happy,female
OAF_voice_sad.wav,OAF,voice,sad,female
OAF_youth_neutral.wav,OAF,youth,neutral,female
YAF_bought_ps.wav,YAF,bought,ps,female
OAF_death_ps.wav,OAF,death,ps,female
OAF_good_sad.wav,OAF,good,sad,female
YAF_bought_neutral.wav,YAF,bought,neutral,female
YAF_food_angry.wav,YAF,food,angry,female
OAF_germ_happy.wav,OAF,germ,happy,female
YAF_sail_neutral.wav,YAF,sail,neutral,female
YAF_chalk_sad.wav,YAF,chalk,sad,female
OAF_gun_sad.wav,OAF,gun,sad,female
YAF_mill_angry.wav,YAF,mill,angry,female
YAF_king_fear.wav,YAF,king,fear,female
YAF_dodge_angry.wav,YAF,dodge,angry,female
OAF_sell_neutral.wav,OAF,sell,neutral,female
YAF_tire_fear.wav,YAF,tire,fear,female
YAF_such_neutral.wav,YAF,such,neutral,female
YAF_dip_angry.wav,YAF,dip,angry,female
YAF_good_neutral.wav,YAF,good,neutral,female
YAF_chair_neutral.wav,YAF,chair,neutral,female
YAF_youth_sad.wav,YAF,youth,sad,female
YAF_hush_fear.wav,YAF,hush,fear,female
YAF_white_disgust.wav,YAF,white,disgust,female
OAF_sail_fear.wav,OAF,sail,fear,female
YAF_thin_disgust.wav,YAF,thin,disgust,female
OAF_tool_angry.wav,OAF,tool,angry,female
OAF_came_disgust.wav,OAF,came,disgust,female
YAF_cause_angry.wav,YAF,cause,angry,female
OAF_bath_neutral.wav,OAF,bath,neutral,female
YAF_jail_disgust.wav,YAF,jail,disgust,female
YAF_back_angry.wav,YAF,back,angry,female
OAF_wife_disgust.wav,OAF,wife,disgust,female
OAF_burn_ps.wav,OAF,burn,ps,female
YAF_wheat_angry.wav,YAF,wheat,angry,female
OAF_page_fear.wav,OAF,page,fear,female
YAF_death_disgust.wav,YAF,death,disgust,female
OAF_have_neutral.wav,OAF,have,neutral,female
YAF_tough_angry.wav,YAF,tough,angry,female
YAF_fit_ps.wav,YAF,fit,ps,female
YAF_size_fear.wav,YAF,size,fear,female
OAF_chalk_disgust.wav,OAF,chalk,disgust,female
YAF_talk_neutral.wav,YAF,talk,neutral,female
OAF_jail_angry.wav,OAF,jail,angry,female
OAF_base_disgust.wav,OAF,base,disgust,female
OAF_cool_happy.wav,OAF,cool,happy,female
YAF_shout_angry.wav,YAF,shout,angry,female
YAF_laud_angry.wav,YAF,laud,angry,female
YAF_soap_disgust.wav,YAF,soap,disgust,female
OAF_kick_ps.wav,OAF,kick,ps,female
YAF_jar_sad.wav,YAF,jar,sad,female
OAF_young_fear.wav,OAF,young,fear,female
YAF_live_angry.wav,YAF,live,angry,female
OAF_page_neutral.wav,OAF,page,neutral,female
OAF_jug_disgust.wav,OAF,jug,disgust,female
YAF_said_fear.wav,YAF,said,fear,female
OAF_road_sad.wav,OAF,road,sad,female
OAF_bone_sad.wav,OAF,bone,sad,female
YAF_read_neutral.wav,YAF,read,neutral,female
OAF_seize_sad.wav,OAF,seize,sad,female
YAF_sub_ps.wav,YAF,sub,ps,female
YAF_chalk_fear.wav,YAF,chalk,fear,female
YAF_gas_disgust.wav,YAF,gas,disgust,female
OAF_hurl_angry.wav,OAF,hurl,angry,female
YAF_rag_fear.wav,YAF,rag,fear,female
YAF_gaze_ps.wav,YAF,gaze,ps,female
OAF_met_neutral.wav,OAF,met,neutral,female
OAF_jug_sad.wav,OAF,jug,sad,female
OAF_long_happy.wav,OAF,long,happy,female
OAF_dab_disgust.wav,OAF,dab,disgust,female
YAF_germ_disgust.wav,YAF,germ,disgust,female
YAF_life_disgust.wav,YAF,life,disgust,female
YAF_cheek_sad.wav,YAF,cheek,sad,female
OAF_mood_ps.wav,OAF,mood,ps,female
YAF_sell_sad.wav,YAF,sell,sad,female
OAF_hole_happy.wav,OAF,hole,happy,female
YAF_five_ps.wav,YAF,five,ps,female
OAF_mood_disgust.wav,OAF,mood,disgust,female
OAF_mess_disgust.wav,OAF,mess,disgust,female
YAF_thumb_fear.wav,YAF,thumb,fear,female
OAF_which_angry.wav,OAF,which,angry,female
YAF_book_sad.wav,YAF,book,sad,female
YAF_pass_happy.wav,YAF,pass,happy,female
OAF_peg_disgust.wav,OAF,peg,disgust,female
YAF_nice_neutral.wav,YAF,nice,neutral,female
OAF_tough_fear.wav,OAF,tough,fear,female
